date,Actual,XGBoost,LightGBM,ExtraTrees,CatBoost,KNN,SVR,ElasticNet,BayesianRidge,LSTM,Prophet,NeuralProphet,SARIMAX,AR_Eco,TFT,N-HiTS,Ensemble_Avg,Bandit_Online,frank_wolfe_3_weeks,nnls_3_weeks,ensemble_selection_3_weeks,Bandit_3_weeks,frank_wolfe_3_weeks_weighted,nnls_3_weeks_weighted,ensemble_selection_3_weeks_weighted,frank_wolfe_3_weeks_exponential,nnls_3_weeks_exponential,ensemble_selection_3_weeks_exponential,frank_wolfe_4_weeks,nnls_4_weeks,ensemble_selection_4_weeks,Bandit_4_weeks,frank_wolfe_4_weeks_weighted,nnls_4_weeks_weighted,ensemble_selection_4_weeks_weighted,frank_wolfe_4_weeks_exponential,nnls_4_weeks_exponential,ensemble_selection_4_weeks_exponential,frank_wolfe_5_weeks,nnls_5_weeks,ensemble_selection_5_weeks,Bandit_5_weeks,frank_wolfe_5_weeks_weighted,nnls_5_weeks_weighted,ensemble_selection_5_weeks_weighted,frank_wolfe_5_weeks_exponential,nnls_5_weeks_exponential,ensemble_selection_5_weeks_exponential,frank_wolfe_6_weeks,nnls_6_weeks,ensemble_selection_6_weeks,Bandit_6_weeks,frank_wolfe_6_weeks_weighted,nnls_6_weeks_weighted,ensemble_selection_6_weeks_weighted,frank_wolfe_6_weeks_exponential,nnls_6_weeks_exponential,ensemble_selection_6_weeks_exponential,frank_wolfe_7_weeks,nnls_7_weeks,ensemble_selection_7_weeks,Bandit_7_weeks,frank_wolfe_7_weeks_weighted,nnls_7_weeks_weighted,ensemble_selection_7_weeks_weighted,frank_wolfe_7_weeks_exponential,nnls_7_weeks_exponential,ensemble_selection_7_weeks_exponential,frank_wolfe_8_weeks,nnls_8_weeks,ensemble_selection_8_weeks,Bandit_8_weeks,frank_wolfe_8_weeks_weighted,nnls_8_weeks_weighted,ensemble_selection_8_weeks_weighted,frank_wolfe_8_weeks_exponential,nnls_8_weeks_exponential,ensemble_selection_8_weeks_exponential,frank_wolfe_9_weeks,nnls_9_weeks,ensemble_selection_9_weeks,Bandit_9_weeks,frank_wolfe_9_weeks_weighted,nnls_9_weeks_weighted,ensemble_selection_9_weeks_weighted,frank_wolfe_9_weeks_exponential,nnls_9_weeks_exponential,ensemble_selection_9_weeks_exponential,frank_wolfe_10_weeks,nnls_10_weeks,ensemble_selection_10_weeks,Bandit_10_weeks,frank_wolfe_10_weeks_weighted,nnls_10_weeks_weighted,ensemble_selection_10_weeks_weighted,frank_wolfe_10_weeks_exponential,nnls_10_weeks_exponential,ensemble_selection_10_weeks_exponential,frank_wolfe_11_weeks,nnls_11_weeks,ensemble_selection_11_weeks,Bandit_11_weeks,frank_wolfe_11_weeks_weighted,nnls_11_weeks_weighted,ensemble_selection_11_weeks_weighted,frank_wolfe_11_weeks_exponential,nnls_11_weeks_exponential,ensemble_selection_11_weeks_exponential
2025-05-24,124604.095,155295.55,155866.71624849085,167252.23014333568,152319.04163964995,140464.89904,138748.0273634864,165532.54065524566,151048.3044487576,148778.14,127350.77357495527,119180.984,133251.01148610062,151255.8051923052,123073.4609375,142258.0625,144778.36967365516,123073.4609375,135535.2333108253,136623.94830290743,135530.99110046332,138748.0273634864,136796.7994397592,137957.60375557555,136874.87391672266,136607.06509428896,137541.27827585087,137148.81680358257,134187.56953644654,134502.65162367423,134413.75709094162,148778.140625,136016.15149578513,137608.33765454587,136777.99071910785,135851.84246067805,137525.02427626477,136091.9289678213,133581.67571565314,135937.9260990293,134163.29913429794,148778.140625,135504.32184254925,137474.79088140267,135955.29019092198,135508.48442271995,137402.61005611625,135470.6449267029,133693.97558912076,135392.4086683663,134891.3815319661,148778.140625,135616.7999749284,137559.3686363569,136265.77010163627,135545.77614033234,137454.24444764206,135841.4710111776,134399.3935286771,135062.446616015,135208.882265875,148778.140625,135743.90416367995,137509.8369328854,136265.77010163627,135548.83906249094,137450.55983936627,135841.4710111776,133955.38085949005,135201.2078020507,134469.49516402266,138748.0273634864,135047.64210747162,136863.96625243407,135526.3829997839,135215.3707066334,137280.42734193354,135841.4710111776,133601.63313317433,134597.02678396628,133442.12352892116,138748.0273634864,134717.97332569864,136294.19970272042,134767.7948487049,135181.82854861385,137087.3813951443,134450.29411479604,133055.881447146,135022.52896542926,133749.31748725864,138748.0273634864,134061.2449210003,135451.5146693321,135242.1333373526,135022.91518868547,136855.06998783947,134927.91855582048,132855.43785300222,135024.68359178238,133008.46058168553,133251.01148610062,134127.1538936902,135367.32025471277,134776.68912236014,135019.70587446901,136715.13756611035,134450.29411479604
2025-05-25,129839.374,129524.4,130016.39742755733,142910.05169453833,135933.19131053227,132892.20299999998,132111.69353623316,139430.2956550349,124438.07738466216,140558.83,112557.54453003513,120987.33,130347.42447963303,127613.59309125012,125654.78125,126485.328125,130097.40907813176,125654.78125,126394.71976641077,126158.72004472533,127196.6518055335,140558.828125,129185.40482485044,129129.06024598255,128737.98031773341,127956.36172138539,127531.77092610748,128432.89103797151,126819.16404817866,126794.01944514234,126524.10240499859,140558.828125,128499.55702200906,128185.39209871221,129629.58041921904,127797.28849614013,127605.4358892301,128125.41902434133,126412.90107804247,126536.82064353587,127736.31693236038,140558.828125,128072.19665421307,127674.82979486158,128432.89103797151,127617.56589424307,127439.3950853361,128125.41902434133,126366.71022161536,126404.66662383066,127474.50740855085,140558.828125,127820.09166919475,127532.6244837374,128393.34118678104,127566.25076085949,127364.19476217518,128125.41902434133,127231.60019544352,127290.83223288908,127601.99459057307,140558.828125,128214.59326435726,128291.56557230797,128700.81320041118,127702.90711307002,127631.55601798011,127866.81847220018,127015.43966221546,126767.76026209776,127601.99459057307,140558.828125,127676.02593930972,127833.85562563484,128579.6332708699,127534.68333968407,127398.13061363008,127464.57396797318,126975.13335461006,126936.33455213082,127562.4447393826,132111.69353623316,127892.90912227216,127877.76680634364,127953.92956523181,127573.35412713165,127458.3304188399,127464.57396797318,125064.8553482866,125063.35912051125,125213.98001844632,130347.42447963303,125693.53950481222,126336.31034309287,126534.23206310338,127084.76496535965,126959.71205798582,128125.41902434133,124850.40392904321,124679.13065769195,124808.54473254477,132111.69353623316,125523.96032563027,125599.90814219357,126128.79677720185,127015.01737414929,126856.47585106592,127501.7410852954
2025-05-26,151261.05,148443.12,153265.6673999399,155707.1455049077,153765.84159620618,156262.84196,151328.83768778748,156176.57198730047,147589.45078084507,155269.31,140110.0643233745,163620.97,150804.13233252196,145716.06950947875,144344.609375,149511.375,151461.0675804908,144344.609375,149135.31934339774,149817.45258774344,149787.85724082967,155269.3125,151002.22802635143,152916.04118088886,150754.47850984876,149827.27663597505,150959.87642603664,149778.89935590653,148972.65592698846,148970.13988187347,148923.17362617253,151328.83768778748,150109.3144722086,150622.635320752,149898.75278011482,149401.23023048227,149762.170874941,149244.67205283922,149316.3970500342,149433.91463139356,149220.32235582967,155269.3125,150403.59503994172,151098.3769767788,150484.0923545059,149566.13451908572,150042.3586519031,149830.01162723033,148873.1647195677,148966.01295783222,148974.28589749636,150804.13233252196,149921.34770866798,150615.9636115644,150162.59392783922,149311.5793176639,149887.02199972767,149244.67205283922,148772.6055720393,148868.87780721165,148923.17362617253,155269.3125,149740.32835829942,150111.04387543624,149577.25435344817,149289.70725288766,149622.12185831985,149244.67205283922,148903.50827337388,148925.04990269203,148696.54265441583,150804.13233252196,149606.61889969438,150210.2417854964,149577.25435344817,149251.727560179,149683.51255259238,149244.67205283922,148710.355031902,148750.55904604966,148984.7334991498,151328.83768778748,149723.55139253708,150073.5455680876,149577.25435344817,149312.716233648,149625.544975347,149244.67205283922,148030.91923904995,148575.31381444595,148253.377187213,150804.13233252196,149091.03540009065,150134.1486050567,149636.6882374063,149185.1078509522,149788.9048797001,149244.67205283922,147610.05469253586,148043.50871021638,147628.08804828126,151328.83768778748,148792.97592996515,149440.81933078915,148892.49431924633,149159.33616113305,149659.92982326855,148956.48120810528
2025-05-27,135088.211,143996.19,146244.6828893083,152789.08841946573,157630.31787190694,146788.28016,141031.98645706734,158033.60993869056,147325.45677260065,145839.88,135866.61145888764,183372.56,133588.5576617728,144675.01499702502,133174.015625,152035.984375,148159.4821084483,133174.015625,143367.84343000638,142694.61023314417,143384.45421578008,145839.875,141797.91699653084,143300.04994450646,141729.3978144617,141937.00205494984,142406.20529535884,142253.39771531563,142717.01135156117,142142.43000615467,142909.53690429853,141031.98645706734,142206.8566600525,142022.81051628574,142385.5370034446,142286.99661188925,141978.25213373578,142007.4274773071,143801.62174762084,143742.8417874095,144925.75481110485,133588.5576617728,142861.18309778525,143295.4533175656,141733.3182533579,142552.05895544094,142838.13548838778,142007.4274773071,145082.819793702,145281.81634369027,145174.441981567,133588.5576617728,143898.36242328596,144617.90845821085,144630.70198372388,143324.94119293502,143599.96073851112,142905.61646540233,142422.06506342287,142549.5583393437,142257.31815421185,145839.875,142297.83213259332,142569.89369919454,141982.00542382008,142507.65169399328,142828.02778015763,142007.4274773071,142528.7244150582,142971.2068485421,142277.05825120103,141031.98645706734,142638.1805415457,143002.25857831666,141753.0583503471,142558.23953812243,143052.78418197276,142007.4274773071,142612.21024357888,142543.2691323858,142257.31815421185,141031.98645706734,142593.89789144124,142771.9590281046,141753.0583503471,142651.20867306006,142946.877788749,142007.4274773071,142034.1831871468,143042.03321652475,142329.54427121533,133588.5576617728,142902.04698648883,144103.62171633187,142345.3639293083,142817.21913441375,143604.31121610338,142007.4274773071,141748.97445270364,142988.4074891162,141539.14753717533,141031.98645706734,142701.98616219187,143973.78725187006,143679.6638543182,142955.05140164515,143569.01025316605,142007.4274773071
2025-05-28,142268.336,145435.08,137377.78878611783,144360.0877942177,142665.90326520096,157253.92684,145320.92301693326,147138.17255394784,144200.47902788533,147561.95,145856.42313269546,158732.4,133773.6684137702,146017.3910868645,132415.15625,128848.375,143797.1821778422,132415.15625,141324.45167188774,140426.96886358567,140521.41132346622,147561.953125,141545.06373582303,141319.58648923633,141645.51182427254,142612.55089674666,142885.3081120145,143264.332976141,140874.9499665164,140365.81551085028,140584.54233022494,145320.92301693326,141353.97120047465,140726.56063072695,141557.16511531238,142293.35966693587,142348.59017249622,141911.68765042673,140844.8782701218,140310.87875960133,140584.54233022494,145320.92301693326,141213.87907634347,140709.58078460713,140988.9268380235,142174.19379945687,141935.52089851396,141937.18765593923,141010.96536705852,141266.13338917578,141185.55338769616,133773.6684137702,141866.77543292177,142240.3021825052,140951.29583677728,142158.39333024574,142293.97691860687,142575.8297146567,140489.51979319545,140738.56989424315,140440.19560954694,147561.953125,140890.03248247472,140999.8438443741,140963.426832511,141835.9423724591,142007.62780761972,141937.18765593923,140825.1843390563,141212.60765264856,140649.23338564255,145320.92301693326,140859.17858493485,141203.07905223116,141710.20287969016,141917.90506888274,142200.5153650744,141937.18765593923,140884.02836750657,141423.54824229117,140674.73339115505,145320.92301693326,141019.3169614852,141557.49756597623,140819.08011183303,141861.0567111096,142290.54124292484,141937.18765593923,141313.85193130156,143235.914224229,140599.30389019276,133773.6684137702,141989.61820215636,144021.35629374525,142096.29593658503,142137.23736002616,142893.03680585112,141937.18765593923,140989.0102936715,143038.58893899043,140725.73340218002,145320.92301693326,141703.8193917721,143727.9762447268,140960.27118378814,142175.84997396733,142855.4583771324,141937.18765593923
2025-05-29,131135.631,143404.95,150449.442334307,151866.65593267485,153514.20843266783,147439.4674,145642.39965181088,159902.32219000487,147591.570702132,145554.73,148616.32537357332,147945.75,131376.02380303436,145966.97798045014,140357.8125,135931.390625,146370.66896171033,140357.8125,143283.16290368338,142995.98769425444,143244.00193531817,145642.39965181088,144052.68830732806,144059.25949343815,144159.92708533647,143818.5969904138,144034.25817125602,143755.66326183532,143303.80635279912,143523.29497313895,143458.9584663568,145642.39965181088,143964.22460386952,144125.08878375773,143484.75039143336,143731.7901053575,144113.2196777668,143349.27511644302,143231.5085483572,143106.53129109487,143389.79198286927,131376.02380303436,143919.63434956077,143810.82741540228,143570.32504610904,143664.84396128444,143640.21448865824,143434.84977111872,143240.13731491286,143337.7803227818,143495.30079579208,131376.02380303436,143485.33860292932,143857.42514296257,143516.91818387763,143604.21641380023,143738.1940843355,143937.79563882167,143323.82010898646,143520.88753799378,142710.44075197517,145642.39965181088,143244.58136849993,143462.7865293804,143383.65174729947,143638.51276583696,143800.37520913754,143852.220984146,142963.78617258617,143617.53026583733,142962.08775920424,131376.02380303436,142903.3487031919,143289.52122603988,142383.83517244397,143642.1322243559,143841.05803407144,143852.220984146,142609.91531531815,143191.21113300172,142745.16552958684,131376.02380303436,142647.51214324989,143281.5159343688,142162.73840583558,143674.47725688724,143884.33118987657,144006.9621223092,143414.54874527224,144668.6811505997,143761.78232806828,131376.02380303436,143435.49785665973,145170.5342706726,143255.58671594286,143774.63687786603,144115.45688499088,143937.79563882167,143358.58305323136,144699.9164474207,143386.93429088462,145642.39965181088,143502.30106902702,145138.4825232809,143718.01571721956,143758.83733152965,144109.9316865601,143937.79563882167
2025-05-30,124925.911,138010.45,139162.31435602973,143298.9051211162,152193.39390936552,142607.8652,128765.45327649485,140714.3499897853,127608.96357243852,143202.84,112085.05334086024,118131.164,118740.08845457951,129552.82034632379,109715.671875,119988.3203125,130918.51071279957,109715.671875,121853.90579945635,120374.06919067196,121568.40544262732,128765.45327649485,121489.59433643948,120790.45227543032,121773.9891318954,123206.73192057428,123444.16960825637,122769.55759149037,121279.58727858512,122024.06390855099,121186.0416818954,128765.45327649485,121020.4935063498,121885.98121584383,121114.82665934753,122598.70615331866,124090.58408247806,122568.29389073513,120825.84554640723,120490.36714600204,121540.07313072257,128765.45327649485,120594.47819433786,119847.26972637084,121296.59080704227,122256.68026405186,122177.70359533375,122263.16286701444,119999.78419982301,120680.57446091795,120756.8796944307,118740.08845457951,120291.56861100509,119765.93769010039,120513.3973707504,121864.75868903726,122316.01016686147,121958.03184329373,120389.52649803487,121638.30630809414,120403.51233332159,118740.08845457951,120480.02611743205,120801.60673043443,120332.29731077372,121833.43268229188,122596.67896389333,121298.86937074589,120806.0861948044,121577.63908900079,121310.64478101183,118740.08845457951,120821.32849379638,121154.03918405614,120821.47104589277,121876.22049458242,122613.21982030047,121298.86937074589,120577.90389934232,121021.43668020121,120516.34002217208,128765.45327649485,120566.18552066694,120751.45931230552,120332.29731077372,121847.8250180196,122514.34280498583,122263.16286701444,120338.77761156167,121452.52224937851,120516.34002217208,118740.08845457951,120379.4368359755,121164.61524332486,120445.12499962421,121677.88317888834,122634.4683958634,122263.16286701444,119031.9011140488,121433.02199986391,118927.73050449259,118740.08845457951,119434.87658501882,121672.25899705014,120004.85168961163,121640.84710006644,122963.0818648031,121958.03184329373
2025-05-31,93519.439,94534.31,99814.67250924536,108817.38974826192,103999.33182112951,103537.93444,95479.5733207399,90052.72322824594,91361.775850949,100736.94,50512.09419940482,80290.78,68861.55313707227,93045.38320986486,91699.21875,106472.171875,91947.72355599423,91699.21875,95015.41672898928,95558.1860618111,94723.1103499466,95479.5733207399,94035.62529816765,95463.05628353154,92572.09473664149,94717.03164880764,96175.42449341681,94742.91220450567,91416.93081235244,90654.57610209625,91143.96724910518,95479.5733207399,92642.61209282417,93559.99277395748,92955.826218511,94646.77716238887,94404.92420952239,93305.0776332516,91851.94706435938,91416.0831716813,90963.95036478422,68861.55313707227,91287.88568352183,91116.24350658138,90430.48376092706,93969.11380460142,93179.8682414749,92601.30122879123,90332.31046062778,90039.6207148595,89876.44247845432,68861.55313707227,89688.78080529047,89668.25007727367,88779.2275084067,93026.64802728876,92452.83936694296,92932.12850528338,90051.21950264295,89995.0454762157,89876.44247845432,68861.55313707227,89683.1022653853,89729.11779874597,90046.75227905753,92606.59700238323,92171.03116803674,91494.29393402932,90695.73905925106,90792.4402381072,90056.45936277528,95479.5733207399,90645.4661291586,91037.76479303667,90750.22623739087,92421.45019541978,92679.61184776007,91494.29393402932,89360.01934114817,89674.30618547476,88788.93459212444,68861.55313707227,89456.53095222756,89962.47860427728,88959.24439272763,92274.80014797254,92348.93207660891,91494.29393402932,88451.04594702409,88839.44694426686,89352.98540444193,95479.5733207399,88517.0788468568,88938.06754654035,88085.4606337911,92039.53160958114,92259.58849653038,91494.29393402932,82998.40861949517,84271.23094336553,82545.02588768324,68861.55313707227,83614.1625203854,85569.90014223357,83802.84357461633,91092.31976112643,91572.85556007655,90226.76916337849
2025-06-01,91164.498,115417.914,111195.64497243844,107073.59454863181,114373.18318977175,101555.32476,106459.046314375,83540.80451206298,87099.33400270241,102284.375,61504.30677060137,116351.016,70058.82224136946,94313.4517518671,85998.5859375,94560.390625,96785.71962092136,85998.5859375,99191.7746254867,104344.4590667457,99951.04134630953,106459.046314375,98643.1601370964,105622.76861352594,98097.98256654761,99573.06340866134,105755.55710066162,99072.29020354166,96508.980872127,97242.44669094592,95843.83201514655,106459.046314375,97462.53396303389,100516.14630466637,96817.44544102329,99543.61897053666,102501.41312418321,99813.08729032737,95931.7132356522,95867.21530371836,95843.83201514655,70058.82224136946,95261.66004128095,95695.84131839446,94110.14090611144,98688.1374881152,99380.69542696707,99246.48463845238,95823.38448419333,95852.08143090656,94145.20468976533,70058.82224136946,94641.95096552848,95158.31637380233,93584.61508983736,98200.917930126,99086.93659375438,97746.65118518425,94834.19130563144,95181.82476337728,94343.99856187843,70058.82224136946,93745.2743403769,94272.00194695393,93584.61508983736,97413.46006789428,98456.28023023107,97051.30309679027,95610.00483356255,96257.82724840054,95318.30619887248,70058.82224136946,94810.78059608937,95877.14157360441,94280.31028379001,97640.45679567696,98994.64087584791,96346.74638893313,94086.37478196473,95077.92362671121,93584.96219539603,70058.82224136946,93487.2196921563,94618.20716821011,94558.92272683141,97102.20171683075,98626.20977383896,97051.30309679027,94519.30814506114,95016.87949183879,94910.60121375343,106459.046314375,93995.05450487054,94387.66488492658,95317.95909331381,97284.84325037498,98574.62200914971,96346.74638893313,88377.7129980606,91820.93107811862,89680.42209005552,70058.82224136946,87987.746479236,92032.00482816223,87144.27016103014,96064.11411569956,98058.58940639882,96058.75618009953
2025-06-02,129642.37,129648.266,133694.46503341006,132626.1597469737,138659.3741736811,134642.9046,132627.88567120506,115981.62938671927,122690.21105085498,134333.86,114132.06189949365,173421.36,108397.05650706444,125187.46369320643,109496.890625,107448.2578125,127532.52297167393,109496.890625,126040.3933436675,132890.03739823593,125965.05622935406,132627.88567120506,124223.65872959867,130444.6769607983,123657.35821372161,125505.85774923115,133565.89604563857,126106.19040189499,123557.32203975678,126045.06369312898,123800.40882749204,132627.88567120506,122493.61163494052,127329.05401339686,122563.07442215811,124739.09539459235,130876.4957573378,123762.10432019168,122878.91613941648,123147.87978555814,123704.45554516846,132627.88567120506,121684.2760320188,122691.22514779645,121313.27213201832,123999.05257930813,126555.27766514532,123666.15103786811,124118.46480456076,124626.01450364769,123704.45554516846,132627.88567120506,122423.84398768634,124028.52217044664,123255.81849886569,124215.69906002584,127038.8675431672,122467.12113983453,123122.52849557692,124237.09452216617,122631.84338039008,108397.05650706444,121671.66534736128,123272.82762198326,120363.8284654301,123863.94313887348,126589.68154256154,122467.12113983453,122491.0141114879,123206.51041926838,123652.08249193343,132627.88567120506,121208.58487271011,122139.88280548473,121163.34513533089,123772.49022825519,126266.58087925808,122467.12113983453,122608.95981483655,123634.14885468472,122498.2334841172,132627.88567120506,121304.63698260178,122531.93974914629,121260.89907878329,123759.25782252525,126443.57661787035,122783.79686380066,123265.3198941829,123426.67685172692,123749.63643538582,132627.88567120506,122108.51322462656,122305.47756394086,121629.94785598443,123832.16624845625,126221.7331008839,122783.79686380066,120574.87554231792,124060.2419118009,122098.20093516767,108397.05650706444,119804.62679829937,123816.80619949708,119882.55907344271,123673.93414929174,126611.28370050719,121629.94785598443
2025-06-03,119414.026,126392.34,129428.33066854205,130958.10649621372,128116.84743828184,134665.8874,132867.69207475334,124166.45835022761,127411.4569886621,133951.8,117927.70060176216,138767.3,98581.3476162514,123517.68486892711,113160.6796875,133629.46875,126236.20656274143,113160.6796875,123994.29039610477,127223.73218072484,124753.26160058535,132867.69207475334,122153.94248561874,125588.8428134924,121487.8954616804,122760.75127146427,126518.26969164152,123120.57853113287,127354.0211919366,128810.03046015423,126897.79025659799,132867.69207475334,125754.48387707534,130226.93653901402,124393.20555212117,126155.09129012495,130552.55689732841,125989.61354179999,126961.83292928016,126871.55529303713,127124.79125251524,132867.69207475334,124838.97669660689,126261.43227944057,124393.20555212117,125818.21725626384,128416.8136315207,124356.93047234752,126968.83555235658,128063.5243170787,127142.44873874083,132867.69207475334,124421.97010057965,127266.87342868323,124307.57720329992,125502.46303775473,128765.49018758169,124356.93047234752,127121.09327187913,128887.5157113745,126536.09394846678,98581.3476162514,124475.010352461,127706.8059592062,123945.88089516871,125327.88953216313,128618.77279285216,125331.63471341897,126305.31334657979,128035.69714336413,126448.19483058613,132867.69207475334,124080.4034025553,125865.66700142199,123613.32329514522,125143.72488835173,128247.07979636508,124356.93047234752,125311.0429542176,127023.37625252298,124815.51176113366,132867.69207475334,123308.21569405204,125067.06700515916,123613.32329514522,124984.77822389471,128112.43750393909,124356.93047234752,125831.32439280128,125848.4844223542,126448.19483058613,132867.69207475334,124110.7461770824,124167.91417645774,123698.95164396647,125153.36779491433,127915.96849851913,124356.93047234752,123839.00468360446,128233.7372972765,122988.77700652812,98581.3476162514,122910.32497738523,128478.4882140734,121786.58854053968,125097.79865125762,128571.29836249456,124356.93047234752
2025-06-04,111623.998,122919.19,128283.44808377443,130339.48264492922,123861.50565881302,129964.09932,127262.76781393854,112413.96542377699,117363.51319841042,127043.32,97183.87981770527,120232.28,89283.67221975209,118928.43548625629,116268.46875,113678.03125,118335.07058199044,116268.46875,118325.62443050357,120871.16655484076,117687.58923895932,127262.76781393854,116755.79045123322,120492.5859293205,117558.95440533735,117651.29479685574,120860.93784734693,117687.58923895932,120250.95694665177,120745.84086877495,120146.68283777892,127262.76781393854,120261.3371228705,122415.81023082556,119893.83664263829,120984.11977784509,123099.61023616078,120679.81357461154,119481.10480820798,119660.34799946003,119633.59466813607,127262.76781393854,118717.55184341897,120892.77487263983,118095.75816203126,120058.48660340742,121779.84138902364,120679.81357461154,119298.1211314138,119391.091676541,119633.59466813607,127262.76781393854,118886.64637623678,120353.83049303861,117956.6734473884,119917.005349548,121346.75580811834,119904.28652365918,118436.95900303143,118435.84282377489,117874.73456805575,127262.76781393854,117556.8826733284,119380.46102364811,117822.86939970084,119299.76461261828,120852.8425868386,118619.29621269499,118846.06366648294,119527.26962095546,118219.9695235499,127262.76781393854,117964.03580544918,119832.35361654707,117833.31928072173,119502.12082868397,121023.20919166214,118619.29621269499,117818.17691797228,118705.14941747184,118219.9695235499,127262.76781393854,117387.6238429967,118706.60091698129,116671.68313642421,119307.45119587434,120892.17749555015,119904.28652365918,117462.11746566789,118342.40632281438,118219.9695235499,127262.76781393854,117222.11026152721,118474.1210861988,116671.68313642421,119332.90580576859,120855.07010176008,119904.28652365918,115876.51882328793,117727.15714200636,116877.66565948812,127262.76781393854,116545.81300340763,119255.51719119848,116877.66565948812,119250.56325335296,121002.84852152593,118619.29621269499
2025-06-05,113569.025,121019.61,131873.39780956344,127958.27892260705,124933.5188588717,132567.23892,129847.23652014276,119728.22282110715,114271.60223549063,129321.5,119453.19639658206,139135.31,91750.92750358282,116868.74351257506,116920.734375,108453.671875,121606.87944170152,116920.734375,119322.81932413856,122408.11517912283,118865.12477513927,129847.23652014276,117594.67894190419,121694.84568635066,117846.38360156103,118761.55009611358,122186.23247380216,120063.68700711151,123719.68217433343,124457.92494036091,123270.14399401456,129847.23652014276,120552.58636975024,122620.34071253207,119991.02288747096,121929.23295637804,123778.18375577532,122028.50523462742,122775.76395119746,124395.30989552027,122379.21685721188,129847.23652014276,120068.28410082775,122350.43069178688,121009.76406104918,121210.18910514412,123294.58717793292,122028.50523462742,122830.06240567815,123040.74008475068,121481.06911323279,129847.23652014276,120017.6954420625,120574.51656564279,119957.05732087963,121016.68584712243,122232.75033842388,120880.24013724645,121464.43998907809,122309.36276870465,121768.79944941647,129847.23652014276,119402.29312728666,120422.68994227781,120244.78765706331,120735.00587329017,121926.05169920425,120880.24013724645,120963.61653508253,121967.87266596408,120152.98295745782,129847.23652014276,119201.0607323993,120216.76242490852,119827.5333970769,120747.60460178166,121888.3490789693,120880.24013724645,120505.28640654616,121388.76550568984,120152.98295745782,129847.23652014276,118926.52303035019,119753.52332239505,119827.5333970769,120670.009919238,121857.92892273949,120880.24013724645,120179.58361141423,121061.99446389971,119827.5333970769,129847.23652014276,119209.76388355195,119806.15378366847,119527.11890908373,120713.79646325743,121859.370752527,120880.24013724645,120695.62605968831,123792.62381535259,119956.75948674476,129847.23652014276,119741.52970919214,123526.06785941326,119253.15154637063,120767.98550222372,122202.69641505057,122199.39579881786
2025-06-06,98058.932,121476.17,126982.57454084024,125712.96314641442,125264.03322317419,127163.31068,127903.59633331734,113819.34799581187,109904.28302017384,128037.516,98786.66534488605,93245.5,87114.05134871995,111355.03202830435,103896.078125,106532.5,113812.9082191095,103896.078125,113052.3020954806,116343.1467544406,114965.21867954728,127903.59633331734,111296.99282809315,114860.88889598181,111498.01775369419,112210.7942147294,115530.77320847021,113058.11109234348,114395.5422557021,116156.71390059499,114474.15195997687,127903.59633331734,109759.40519558432,113865.80691104807,110196.31040633815,111802.19381634255,115846.62650128422,112822.73839308263,113245.79812636062,116080.05483524431,113195.30173081819,127903.59633331734,110230.36947588436,114592.1514455993,111840.31883689218,111646.2301515394,116063.99417293513,112857.99009085965,112378.48359276229,113303.83554472768,112733.46923857288,127903.59633331734,109817.7454346415,111485.88817239758,110460.17542276128,111397.7772793889,113958.43438473731,110915.63080587884,110846.85186201324,112383.4226819603,110325.56837359206,127903.59633331734,109526.88815271013,111373.12682685292,108970.58547966606,111115.53330486608,113656.86405425044,110915.63080587884,111173.96781389773,112915.67614457716,111413.7380424239,127903.59633331734,109892.7222397729,112034.5304126172,110620.97101934782,111144.9520046237,113760.958140366,110915.63080587884,112229.42813290341,113433.14645869816,111413.7380424239,127903.59633331734,110986.26923344935,112055.04862045051,110614.5939102201,111483.60304501244,113807.41239614396,110915.63080587884,112221.98353920183,112852.55577757763,111969.5768041461,127903.59633331734,111002.22392220057,111495.76190574875,111638.64227331533,111586.67790802967,113652.6023644986,110915.63080587884,111935.54895696943,114179.7824741298,111600.72753485497,127903.59633331734,111181.45245468523,112858.21421412674,111632.26516418757,111580.27063886565,113751.21251395653,110915.63080587884
